period,year,month,quarter,continentId,continentName,value,quantity
2025-09,2025,9,3,1F,ทวีปออสเตรเลีย,42988532.0,0.0
2025-09,2025,9,3,1E,ทวีปแอฟริกา,39952778.0,0.0
2025-09,2025,9,3,1D,ทวีปอเมริกาใต้,37709303.0,0.0
2025-10,2025,10,4,1C,ทวีปอเมริกาเหนือ,10810114610.0,0.0
2025-10,2025,10,4,1B,ทวีปยุโรป,3559264394.0,0.0
2025-10,2025,10,4,1A,ทวีปเอเชีย,3056574194.0,0.0
2025-10,2025,10,4,1F,ทวีปออสเตรเลีย,34540689.0,0.0
2025-10,2025,10,4,1E,ทวีปแอฟริกา,20740030.0,0.0
2025-10,2025,10,4,1D,ทวีปอเมริกาใต้,33754080.0,0.0
2025-11,2025,11,4,1C,ทวีปอเมริกาเหนือ,9741156525.0,0.0
2025-11,2025,11,4,1B,ทวีปยุโรป,3166147800.0,0.0
2025-11,2025,11,4,1A,ทวีปเอเชีย,3325185616.0,0.0
2025-11,2025,11,4,1F,ทวีปออสเตรเลีย,10298829.0,0.0
2025-11,2025,11,4,1D,ทวีปอเมริกาใต้,42460114.0,0.0
2025-11,2025,11,4,1E,ทวีปแอฟริกา,9730715.0,0.0
2025-12,2025,12,4,1C,ทวีปอเมริกาเหนือ,12647468952.0,0.0
2025-12,2025,12,4,1B,ทวีปยุโรป,3159484939.0,0.0
2025-12,2025,12,4,1A,ทวีปเอเชีย,3913784238.0,0.0
2025-12,2025,12,4,1F,ทวีปออสเตรเลีย,13794863.0,0.0
2025-12,2025,12,4,1D,ทวีปอเมริกาใต้,24477591.0,0.0
2025-12,2025,12,4,1E,ทวีปแอฟริกา,57529378.0,0.0
2026-01,2026,1,1,1C,ทวีปอเมริกาเหนือ,10854424117.0,0.0
2026-01,2026,1,1,1B,ทวีปยุโรป,3130146703.0,0.0
2026-01,2026,1,1,1A,ทวีปเอเชีย,3191271725.0,0.0
2026-01,2026,1,1,1E,ทวีปแอฟริกา,39680976.0,0.0
2026-01,2026,1,1,1D,ทวีปอเมริกาใต้,26723431.0,0.0
2026-01,2026,1,1,1F,ทวีปออสเตรเลีย,10241219.0,0.0
2026-02,2026,2,1,1C,ทวีปอเมริกาเหนือ,11912673075.0,0.0
2026-02,2026,2,1,1B,ทวีปยุโรป,3353102139.0,0.0
2026-02,2026,2,1,1A,ทวีปเอเชีย,3295197449.0,0.0
2026-02,2026,2,1,1E,ทวีปแอฟริกา,34771904.0,0.0
2026-02,2026,2,1,1D,ทวีปอเมริกาใต้,35172158.0,0.0
2026-02,2026,2,1,1F,ทวีปออสเตรเลีย,29331695.0,0.0
2026-03,2026,3,1,1C,ทวีปอเมริกาเหนือ,12263333989.0,0.0
2026-03,2026,3,1,1B,ทวีปยุโรป,3375561604.0,0.0
2026-03,2026,3,1,1A,ทวีปเอเชีย,3609984210.0,0.0
2026-03,2026,3,1,1F,ทวีปออสเตรเลีย,29687840.0,0.0
2026-03,2026,3,1,1E,ทวีปแอฟริกา,11462466.0,0.0
2026-03,2026,3,1,1D,ทวีปอเมริกาใต้,26362983.0,0.0
2026-04,2026,4,2,1C,ทวีปอเมริกาเหนือ,12161943894.0,0.0
2026-04,2026,4,2,1B,ทวีปยุโรป,2089926885.0,0.0
2026-04,2026,4,2,1A,ทวีปเอเชีย,4051996696.0,0.0
2026-04,2026,4,2,1F,ทวีปออสเตรเลีย,17576712.0,0.0
2026-04,2026,4,2,1E,ทวีปแอฟริกา,24459509.0,0.0
2026-04,2026,4,2,1D,ทวีปอเมริกาใต้,30577240.0,0.0
2026-05,2026,5,2,1C,ทวีปอเมริกาเหนือ,13436597738.0,0.0
2026-05,2026,5,2,1B,ทวีปยุโรป,2497895937.0,0.0
2026-05,2026,5,2,1A,ทวีปเอเชีย,3756141651.0,0.0
2026-05,2026,5,2,1E,ทวีปแอฟริกา,27700271.0,0.0
2026-05,2026,5,2,1F,ทวีปออสเตรเลีย,6925142.0,0.0
2026-05,2026,5,2,1D,ทวีปอเมริกาใต้,21098181.0,0.0
2026-05,2026,5,2,1G,ประเทศอื่น,148.0,0.0
2026-06,2026,6,2,1C,ทวีปอเมริกาเหนือ,16107858771.0,0.0
2026-06,2026,6,2,1B,ทวีปยุโรป,2790466179.0,0.0
2026-06,2026,6,2,1A,ทวีปเอเชีย,3951772936.0,0.0
2026-06,2026,6,2,1E,ทวีปแอฟริกา,27977315.0,0.0
2026-06,2026,6,2,1F,ทวีปออสเตรเลีย,14129121.0,0.0
2026-06,2026,6,2,1D,ทวีปอเมริกาใต้,48824619.0,0.0
2026-06,2026,6,2,1G,ประเทศอื่น,0.0,0.0
